feature_path,language_code,language_label,client_id,split,original_path
common_voice_ko_35850368.npy,ko,ko,11de7650ea154d750479727cb5723efa18cdf35e19c9edebf0f2bd080c40a565d74dfb10371f5d7d78453eb15ec684220f0e1bb394ca70bc6b348ba54c889c74,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_35850368.mp3
common_voice_ko_41036287.npy,ko,ko,da29e7ba208fd87e4f7c6db6ccb417d0188b792aa3824685845677e7df1f0e2b71bf29c8599fb2779bd276d83eeebb1ab2883d23f53ccf45ebb498a2e5d3e5cc,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_41036287.mp3
common_voice_ko_38257690.npy,ko,ko,1e04cd3acfb8fb3030ae7b6151417a1e49071e8ee2a3f2d1e66839ea024806f997faf2d4754243fd5f6122abe7c725276ef0acc6670283e6e38a30ed4fb73066,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_38257690.mp3
common_voice_ko_35972033.npy,ko,ko,897b535f658feb33db2e3ccfb7319e149e3cdf93f2c388f8e9902f990fd0c2d3e8afab65a2addf46327b62cca6458d0de68be60b17183d88c951ebebd94e89bf,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_35972033.mp3
common_voice_ko_37179244.npy,ko,ko,8efecdcc7386b6eca655fb33cecd2b25e9ac6f82d217027404e102a4da52871fe9c3f8b5f1fec1feff2925964733e42f8d8fe3729c8c4804b8e68ae74c5fb49d,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_37179244.mp3
common_voice_ko_39595866.npy,ko,ko,65d82a7ee8913ad67360b555b9a8192055bd2701a18e10a4092177277dc566fc54c3a65f79111e3294df8ba2a1a0c95e70bd6df6311ec620c4685b04fbb86db2,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_39595866.mp3
common_voice_ko_37159845.npy,ko,ko,8d276f1d22440a8a5528926927a57cb2bc275802b28a2195dcfbf3d22086099dc935bdf3aeab3d0ab897353740681680bac98b9de1e2a91d3f872f5f5e38b4b6,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_37159845.mp3
common_voice_ko_39813694.npy,ko,ko,075b69bf4307efe9120a1006293a1f75ce57f6963d76941f81497c6f225278cef73c2987b5ce3f530fc9a92a7a01e41555e33f81c4e6be0d82bcf19b61f2450a,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_39813694.mp3
common_voice_ko_39571266.npy,ko,ko,83e9680975aea455accdfae2b9645d50dc3ef210f51e88f44272ecb28bc0edc50833483004705ee51f6f6834273d524678914f3d978ac6d93eb5808f13fa12a9,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_39571266.mp3
common_voice_ko_44426215.npy,ko,ko,e8e290e7c574ae8d1e547b563e16c2903baf918d5dbe418239b14e2dcec9391d6784766bab0c68847e8fc3c724136aa9faa870db5eff47ff3d5e18306b31c591,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_44426215.mp3
common_voice_ko_40549570.npy,ko,ko,0b582f6932d6c01553ac1fff7a2bbedaa3ed0fb23bf24ca235367e79e7e336247554626b88bc5644c83398cffdc0fbb354a74b1c082fe8ce787868be824a3e32,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_40549570.mp3
common_voice_ko_44611470.npy,ko,ko,f2476fe0ebdf37cfbabac7b572034dc2c1d21f53fb57667600c78e13ab513dc7109dc9ae92389ed847aeb8a31dd99be95f68bc9bd17f459700ae788f510d2b93,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_44611470.mp3
common_voice_ko_36838363.npy,ko,ko,03643e0c842d570b85f9022037b92039f187bb3afc09c81c870de59073fa44861c8cf7cee59b285f207fc89910cfb849a88f0a4d82e89f47b1d4e58eb1b8e89d,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_36838363.mp3
common_voice_ko_39968128.npy,ko,ko,e223e72cba9447781e5718880ae664926d8e9a528ddab4e53d031d8b888dee8137c55a92e5acad4cbb52a907829f9d3ae6bafd5c3586ad0176bb3618b3964aa3,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_39968128.mp3
common_voice_ko_41665416.npy,ko,ko,fc9e93b892d54ee1c0e52a59a195057aed588ef09bbf89d11302a7f84b836242f1eebf2b1424d9dc733d5afa8a67711ba384e0b190d54e31108009489da6ff0a,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_41665416.mp3
common_voice_ko_38383607.npy,ko,ko,00c69cfcc53b9c56dfb71bd1f4d7f4a40219d0550aeb1b563922943249fc4b9051f931fa4722989181be11e942be45587b3bfff81d9aa53db36cd3b1324c9484,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_38383607.mp3
common_voice_ko_40549153.npy,ko,ko,5934576a68d5780a855ca42d9c0c7153a3dd64d23e59cade2ce5479b19dc6cdfca0ee9981001f8ec07afac4df62e3e9483e66d88c58b595e49da86ad7ad70e69,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_40549153.mp3
common_voice_ko_41684684.npy,ko,ko,dc7c1e117dcaa2d830a9ac0df2c4be4cb8c8fd0844574bcb99347298936c724d04b81161d73dc12c377d2ad6f9c7adb288ab3e00b1c7f2c07371551cb3aa9300,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_41684684.mp3
common_voice_ko_41595612.npy,ko,ko,07af9efc44cbca97a82bbce361c6fadee8e014d5906ef15d7125d685a0ad112aaaffe23e6501f9f3a3aa070c6083cb0034618d2e385549607e49a52e41fa4caf,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_41595612.mp3
common_voice_ko_41742807.npy,ko,ko,1652873c9589b2a2154356da27058660dbcb6f45d4e307baa062adb33afa02a2a200826b8fec23762a0c2d7cde7c4c25cfdaa9f088a4cca06b7a50ca9ba81a84,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_41742807.mp3
common_voice_ko_38697629.npy,ko,ko,ab6a7a282d97a74fe74002572de755a0242e6ff353a03ea45dc1461bfb7e63fc9df2b79162cb48e76665ddb915ffbabc9b3507dddd3f0fb5c1f7ccbc221dbf39,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_38697629.mp3
common_voice_ko_39818901.npy,ko,ko,0d3c4f8869a2efcd2422643c16a4869076a496641836fae9096158d228824b02c87119fc35785e51dc9b2feac264895b8ce5ab28b3fb9d1b14f27db2bc14b10e,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_39818901.mp3
common_voice_ko_39853475.npy,ko,ko,741549f065a315a33d25a781131cdea5b2a023c6265b8bc38238f80c4fe98af1280e49053acb44d4c98fa59cfef32a3bc0c845f7ca5713ec55cf4c4f55eb4585,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_39853475.mp3
common_voice_ko_36524928.npy,ko,ko,96f3b3b43777e680b24237dc65432e05faa56a9d1ccf14fe8e8ff6c6f5d75a23dfd71f75a782c1e1c4724eee428d331da8318d25b10cd2411aa105a6fc006351,test,data\raw\ko\cv-corpus-24.0-2025-12-05\ko\clips\common_voice_ko_36524928.mp3
common_voice_zh-HK_22264960.npy,yue,yue,700752dc64f17ce7be2a890549bf5843b30a68ec4caaf6a0203e5607515219f86e6a33528cfe8a92517cb1d01daf12de747971ed368f61887d6a0e4a046585ac,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22264960.mp3
common_voice_zh-HK_22253548.npy,yue,yue,ac5b21e36041d04e868edb2867e490bd6dc71d7322f11d70b90a462a8dae65a3e4a89994e1d752a5194f9e3ddbaf75dfd3a8953104a6070d92bb376fc4fce5fb,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22253548.mp3
common_voice_zh-HK_22263532.npy,yue,yue,258de073cac37508d4f89d30ea0efad7de4b22c9ad105eb344faa507019d784c403e1b4fdc7f5f72f5657f6dc6fc6d2ca6350b211084953ad7a723f3944b69ca,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22263532.mp3
common_voice_zh-HK_22263078.npy,yue,yue,fadb85e5c4d8564401827d047dd1ca32e6f89c934e1a835fcdcea4a9623741b5f8514693f047ce3630cfef2ab6542e056729c8c6bc93b8c9ad9a0090252b0964,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22263078.mp3
common_voice_zh-HK_22253793.npy,yue,yue,9765c88c0717354a954adaebab315e50666e03c2cfdc84bc2d4bcf44eedd969fbbe7cdc6b438e0a4e2f9242da42fa894e8920d8b539407aef1979e0a84d5ba28,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22253793.mp3
common_voice_zh-HK_21932205.npy,yue,yue,bcd5fc92ad0e8e9226e475f21cf02885597513313f950d0686db26b9a5736268c0d6760365ef7d60c822b4a9e72f5605ca6ed3498f329559267b243d19a94cb4,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_21932205.mp3
common_voice_zh-HK_22240287.npy,yue,yue,9e9e49f6af8d7225c7c6808b5470a02c00ae4d1a613caa2267484a232c09500c2c15b7119fee6eb6cf968059a7864118bf652d9ef163b8c5e76db89ee3e1b47b,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22240287.mp3
common_voice_zh-HK_22237938.npy,yue,yue,8312d25040668e2ac6de0f970f7217dc4329cf774f3b27a7291eeb2ae308a43298f3669a29a4886312795f8d1cfbc07d018410b3c224657c651fd418251f95fc,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22237938.mp3
common_voice_zh-HK_22248504.npy,yue,yue,849350b9b70fc276d7fb4a886ef2e26a436c272fb23b67c54dba00aa7c792940ee312d246a537e77806bd41779e1228b3a0fe10dbd15f6196fa40d0735dd164e,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22248504.mp3
common_voice_zh-HK_22264510.npy,yue,yue,765fbcafa0db27ccb2176e9b26f935acbfb34dacb800d2a2d10c0c2bd14d53db7a6ef90ca16892781cde1275e9aad86bf002c99b9e561cbec88c6bfe13388967,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22264510.mp3
common_voice_zh-HK_22192914.npy,yue,yue,cba9d37471149497d6c496cdbe373ae6257d8772f08eae802c75aaf4cdf65316e23394985a53b865ab0f0ad7e156aac84201c07f87c5efac5a6f3894071baeb2,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22192914.mp3
common_voice_zh-HK_22238220.npy,yue,yue,9a673a7f540f8dff6391a3b58797d6e8b1af8ef2194caa03ab7d4d30001e68fdf3c83c33c65f073396b655fa8e40c278f5882ceb860f3a20e3af7c0e1dd555af,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22238220.mp3
common_voice_zh-HK_22231309.npy,yue,yue,fb492dd84eb235fa5d9b18d1e30de780cbf0442dd418f5b5c95b6767366a47d629b7f8f0b3a2688bc31ea6d18c04b8a5869d7cd33c8fcd9fd78cbdfefadfc52d,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22231309.mp3
common_voice_zh-HK_22223283.npy,yue,yue,f29f798765a844cab04d8584d82a32183160124ff792e62b015d3bc6306287770c623adafb9feeb5c2a9847d1c87153842cb01100c5b74d477db714ccdd442db,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22223283.mp3
common_voice_zh-HK_22221224.npy,yue,yue,4d27ff9b4e71577b328d07316128ac2e9c570faa92b91e339766a290d08311ea8c878fe115ecdc01db1a3e9c2f588fae2e34e1e78ed895493deab2ff46363779,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22221224.mp3
common_voice_zh-HK_22267179.npy,yue,yue,802de693acb0a02155343a694cd59230b120b662fffe12e340bb01f0d32d87cad2bbf2a39d4877bc8bcd7878b8ef1fb65fe60fdef745716f5c391fbfe7d8e2b1,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22267179.mp3
common_voice_zh-HK_22241071.npy,yue,yue,81fea9e6cca5d18dba1bc56321281a457140bf5af4c7f3fa7ca228c6fa2fdb3bec3c236cc632141fa3e331b5799a7b45a0d78d5813346eebd14c7245560d3366,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22241071.mp3
common_voice_zh-HK_22239208.npy,yue,yue,2ccca80ae798b155c9299149010f80020503bee16b7da40dbea1766d12755f4e3322c61dcf8ab9a46bd471be0534366dc9ab070772e0fd23dcba746123691f6a,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22239208.mp3
common_voice_zh-HK_22249066.npy,yue,yue,bd64fde92eef11c03dd688a19251a0743b44e83c58ab0da29965021850906d00f3e53bd3160121fa4437aebfb47053d701eb162d1c66f9a2f305173bcbcc05db,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22249066.mp3
common_voice_zh-HK_20179771.npy,yue,yue,b040268d570b82f219317be5098f1cf2c9dab0eb145de49fc11d8c3d84c552d1c6f4c9a338820d6e118f9bd46ae4defade36c95ab35664f2cad4f71ad7dd59c6,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_20179771.mp3
common_voice_zh-HK_22245369.npy,yue,yue,75bd8280446ee019e500d59497ce7596aadde9fe7e5663782482b90569bb6996cfe58c9ca70ab3479afa0216f88d4216eb3e22951b008e0c0ca024e53a73e4cd,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22245369.mp3
common_voice_zh-HK_22267216.npy,yue,yue,ca1beeca301db0e76a43fcb5b686d016d8642179a4fa29305482c21bbd35240ed9a1373bcd7bf1a8a92310ec21818f1c7355791cc265ea9c9db2f8987689cdf0,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22267216.mp3
common_voice_zh-HK_22239695.npy,yue,yue,d7a4a4209cf8a27b1009065cd01d22bf01873cf7dc8fc1ddbc5043d5b256ce8f48013abed8ef3f25af12fd93a92ec475c252830c77fee43aed7d88553d88ca68,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22239695.mp3
common_voice_zh-HK_22239900.npy,yue,yue,31b701202b58fa3afba664caf8b0621b8be9cf9eeec448d2f9d3915969a128a80e94db817a51f790675f8c75753f326e066060cfc4384943e6b414b74631b922,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22239900.mp3
common_voice_zh-HK_21880638.npy,yue,yue,4964dbf0a09c753f811666a69bbd4bfad71910e3cf48c61b8d7bc282fd8932f1ac00b13613fba384c0938e71145ad70d100e836b31471a5f69d12a945c5620f1,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_21880638.mp3
common_voice_zh-HK_22222806.npy,yue,yue,f87bbf0773ec98f46ba43dc29000795ea3c634fa6191ff4fb37456f2bb714b089c367fbbe4e7bfcbb64a53e7327585702f2941556cb6a9c93910b9d12633c8af,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22222806.mp3
common_voice_zh-HK_22240327.npy,yue,yue,bcb9303712480435c22eb34c4dd0a101944d0c85c32ba9b899d9b7748fb14b86cb3443c245659be9abe3a6811c14a5e061a99f433673299633166a1c9644250f,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22240327.mp3
common_voice_zh-HK_22253837.npy,yue,yue,d82d20aac715fc2a7431143b6ccf648c8d6087faea6fb0d07d68d6a1bdf8ad7ea8de9fa45d06f4e11baf66d86e78c65a943b24f9f4633373ff7e0cb9871dc4da,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22253837.mp3
common_voice_zh-HK_20534434.npy,yue,yue,11cad1c207da1478471cc0e5289c4e3ebd6a79d1c0e880ff81d217009727b9d7bba2311fdc0ee52a073caf077fd97e3e21b03671213b71b96408ac84f579e2b1,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_20534434.mp3
common_voice_zh-HK_22235898.npy,yue,yue,9a3a68cfce28f6f42c1b9b2bca7d869e1faa42025d7967ed60a97d4c75bef0d9c25cec21fd879e881d7d31cbd6cc332a71fd1d1f96d83293c38d02b004469643,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22235898.mp3
common_voice_zh-HK_22239262.npy,yue,yue,0c0107dbd1883981bbdf553ce2020fe839dcd726f236f13b0e97d7f151f8ac0a1d850dfc4f9f7f07f9651ad6ad75498d3ec3f2dce9c4e159741345e0708d130b,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22239262.mp3
common_voice_zh-HK_22224002.npy,yue,yue,19303bc428a2f862f44213dd4359eb9dc061f5e1440c224590138a8882795381d33afba23ad1124d71e36dc9677a522c7a346d5154c29f78153bb0faf7bed966,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22224002.mp3
common_voice_zh-HK_22260805.npy,yue,yue,13589937d71809f1696936d7731d332ebcb291e3ecaf794fc7391171eb368f6934b59ea86dcc95355eaf4416f8e8821ec85974c78b31f305a7a868661f2c5576,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22260805.mp3
common_voice_zh-HK_22263315.npy,yue,yue,96aec4787f947e4ca65db432287757da384ca059c96abaf9f2a0c9d4916a0236f5849373bac35a357065039ed2ec583e11593442fa83bfcd7e1ecf7c97771350,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22263315.mp3
common_voice_zh-HK_22240543.npy,yue,yue,e6bfade55d0a1dfff0358a5fdc57830ee9b9c06950ade5a74ab87db1661a62acff4a06e793d595f7dbc7c4d8371bb299d64ebc73df3e2e43b532e3e0c4ebd00b,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22240543.mp3
common_voice_zh-HK_22236516.npy,yue,yue,5abc73e781c2ecc8a6d4faa2b4905db38de89c7313df7d2fea645969dee0897081753df777c10cbee7d4f432e6f4c7f024b70d4c73ca5083dd521e9a33447522,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22236516.mp3
common_voice_zh-HK_22227833.npy,yue,yue,4b7be4790c54ca774cc06cb2681ad67e974fc6824359941276a61ea55a239fb79e405b8956cc42fd435d99e61bba74485e7974b9e439758297b9620ba027db73,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22227833.mp3
common_voice_zh-HK_22261572.npy,yue,yue,ce85bcbd046fb7a3b10069fd07f8277760c077e660cfb2fcef980dfa2715742f659d13f40e4fd266e07faf5c660859afbdcbe7fca4931cf086b7076a2b323f29,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22261572.mp3
common_voice_zh-HK_22266480.npy,yue,yue,aa7278cfe8e29f918f92830b27def0893adf742c5974676fcc77a72f7270eb26b242371ea99706bebc29ddfcaae8dcb62a3d8c74b71ad8eda9851ac2475934a8,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22266480.mp3
common_voice_zh-HK_22155580.npy,yue,yue,e06d2c216764dd81a4374b90d0daf1a1057a459416b8cac52d2d6896dc926c8d4df937da9fbee7c970223f2dbee57fc58f151eb926989e22ddc6af2b08ce7337,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22155580.mp3
common_voice_zh-HK_22221729.npy,yue,yue,a218e2b781881b68c13a965b09a6511415f9507a4635126d8c3b630b56b56c4b032aafcd4f5e97f7b02c473aae539785d027adc5f94bd45aa0a5a3a1dda4524f,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22221729.mp3
common_voice_zh-HK_22258610.npy,yue,yue,a90faac9583c3eed872cb70761df7d914bdf2a23aabdd4bcb2ad678fd0828e126b0c9131d8208cc5f9e894765e54dbf288ec285aa1684d5abee10c527abb158f,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22258610.mp3
common_voice_zh-HK_22267079.npy,yue,yue,ccc8a8810ff2287fb2c7ed002b8a15a8009b89bf395a2458663ed48cfb0089532086d222b3f46f2b05475ade8337e73153159ce938824c4584c42f30f4fa7f57,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22267079.mp3
common_voice_zh-HK_22190491.npy,yue,yue,637bf344f47a6f5e36878bcee42f38b3b779e396d1ae3f911be4145fafd29d99d903897cea35d9c519375c478a3f48eb71308e8f889da0dbddf5a7b91103732e,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22190491.mp3
common_voice_zh-HK_22186922.npy,yue,yue,632ee94ed8131141e40d8d87656c45aa6683b73a6aa168cfe64c784ac37ec276ebe1342abbea6e56796bcffc8938a1a0e134829e40b6e268f7b261307854d256,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22186922.mp3
common_voice_zh-HK_22221642.npy,yue,yue,ee1aa18c27b2b3b4bc4af4afc8831ec4caf9655c6523bb103537a38532c2ecfc49451306d0a3ed86de1ea26b4a6cae98897b51cfe061f8493007f6a2c468174a,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22221642.mp3
common_voice_zh-HK_22222087.npy,yue,yue,04578312af30e149e261ff7f76e9b468c2013115cdb9c0a64f8d7261fc8b2f40c4f3b9a2a6fe266ad79a47129483e552b70c707e775cd4ca1254e9af9e8ff644,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22222087.mp3
common_voice_zh-HK_22267422.npy,yue,yue,41b2a8f736f651b0ded07811dca2e8b2f4e8f30a361b20f8f598bc1fa602bf95e36aaa3e38d2761abb1f43d33507ff53b7f82e604ec5284116e38c8c3f6c0c56,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22267422.mp3
common_voice_zh-HK_22222327.npy,yue,yue,2d7d7ef23bd84613ef59190e56e35bc526531cfeb064b2b43676c5ec36d8521673a6aad365ee8ea80936e2656913eaa0fd193d0f78f4c7991b0ca3a9c041fca1,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22222327.mp3
common_voice_zh-HK_20418257.npy,yue,yue,79142877dc65f31675229de9fa561a35da796845b8041c53b2c2b483274cc50840ae14d1c983bc6d3b4626781e2a366f2964e235a5542b19640b639dac0e50cd,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_20418257.mp3
common_voice_zh-HK_22223652.npy,yue,yue,811624092ef89c69993c8fd93ad63031015cd8e6f9b539817ba73bfc5b8a0b8b52e20a050e6dbc4faa07c6c66301c8734e3a9cc1fc2447874252caccfb4ea6aa,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22223652.mp3
common_voice_zh-HK_22238622.npy,yue,yue,73ae2443804028ba77de6731099852916584977f2676b370b7d139a2dd17a4c12270c71b0292e6e94dc2f0ed6d4224b275268acab43a3bc50f24210a0a1c57f8,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22238622.mp3
common_voice_zh-HK_21080156.npy,yue,yue,e2dfb6278889d263c9dbf142d98a9691344d79415e5b9b1bd37233a916a7fd921f9ce6b14eb949fa2909e880dddd157ed5ae0f88fe4a46401f7431c5ccc99983,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_21080156.mp3
common_voice_zh-HK_22256287.npy,yue,yue,d184113228b5ee245dd988a9474b711e550eaa552692e6bedb15dc3a20b9020b76356c84bd843445bfd3cf6305c4ee4bf3e2e9d703fe36083e60a15cb7c885da,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22256287.mp3
common_voice_zh-HK_22241112.npy,yue,yue,d53847ff65c8e933943d58e18e80c592755822c86803c591d6afa3f9148bc495ce4ddb908a3b08598f11bb42193c8477cb35205f75f0bc21a0a361b1a26e698a,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22241112.mp3
common_voice_zh-HK_22240049.npy,yue,yue,37220e0194714cf751e249ef201b6c074b165e63e6c2f03baa52cf68b48f906561ad92d182fdc2b7440f1b11c957740fd3074f59e1ba488ddb8dbe904b647cf4,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22240049.mp3
common_voice_zh-HK_22265516.npy,yue,yue,a1dd3110388454328ecac30266d15e357e4697b26058496454f8f9df1718ad2d410c8225dc7b155a0b0abca3c70281511172c72d20075c7d696e3af392b04054,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22265516.mp3
common_voice_zh-HK_22261973.npy,yue,yue,525e355646bf66dd32a94a62f60614e537d5e3a432fc951f878f8156b4c950735d2e150836fba94eeb2e085f9c962ae13ab4d4d404fc41fdf246c28a22b2bef3,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22261973.mp3
common_voice_zh-HK_22262169.npy,yue,yue,006f950514c5972911cb0d644a7df953f400297adf6e2cdf7cbc865a89414def3f78df4d8517ab540bb1038695391ccf41c87bdfe0c221d985595b28d06e8913,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22262169.mp3
common_voice_zh-HK_22188412.npy,yue,yue,09d5fe416f57241e64029552109175a8a70f0523ee42e9a741381a3c1338d733dac7055aafe7faf1d8d3b96a9b34080aba5237df18ce1b24bc4de2db4d615ceb,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22188412.mp3
common_voice_zh-HK_22254784.npy,yue,yue,4763542bcdf15c09bb0ef9ef74bda51b198f252f390d51ba2d95bf35bdaf6b9fa34afbca865e45ad52db3c4b5b443a37f1331deb0e1e3803c1b8f5b901899c5a,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22254784.mp3
common_voice_zh-HK_22213537.npy,yue,yue,d4db4984c377ca92ea6a0b64b72a16afaec21d621799a27c5f7e82c75d7459ab795dcbada78b4eb74f088643cc8c73835adc34e80258373547204bf3e30e2aef,train,data\raw\yue\cv-corpus-24.0-2025-12-05\zh-HK\clips\common_voice_zh-HK_22213537.mp3
